"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Afternoon workout 💪","7 Jul 2025, 17:18","7 Jul 2025, 18:05","","Shoulder Press (Machine Plates)",,"",4,"normal",60,10,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Chest Press (Machine)",,"",0,"warmup",50,12,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Chest Press (Machine)",,"",1,"normal",70,8,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Chest Press (Machine)",,"",2,"normal",80,6,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Chest Press (Machine)",,"",3,"normal",80,8,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Lat Pulldown (Machine)",,"",0,"normal",40,10,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Lat Pulldown (Machine)",,"",1,"normal",60,6,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Lat Pulldown (Machine)",,"",2,"normal",40,8,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Triceps Rope Pushdown",,"",0,"normal",35,15,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Triceps Rope Pushdown",,"",1,"normal",45,12,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Triceps Rope Pushdown",,"",2,"normal",40,12,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Hammer Curl (Dumbbell)",,"",0,"normal",12.5,10,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Hammer Curl (Dumbbell)",,"",1,"normal",17.5,8,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Hammer Curl (Dumbbell)",,"",2,"normal",20,6,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Lateral Raise (Cable)",,"",0,"normal",5,12,,,
"Afternoon workout 💪","2 Jul 2025, 18:13","2 Jul 2025, 18:51","","Lateral Raise (Cable)",,"",1,"normal",10,12,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Chest Press (Machine)",,"",0,"normal",71,5,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Chest Press (Machine)",,"",1,"normal",95,9,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Chest Press (Machine)",,"",2,"normal",95,7,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Chest Press (Machine)",,"",3,"normal",95,5,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Rope Straight Arm Pulldown",,"",0,"normal",35,12,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Rope Straight Arm Pulldown",,"",1,"normal",45,12,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","SINGLE ARM PULLOVER",,"",0,"failure",25,10,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","SINGLE ARM PULLOVER",,"",1,"failure",25,8,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Triceps Pushdown",,"",0,"normal",50,5,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Triceps Pushdown",,"",1,"normal",60,5,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Triceps Pushdown",,"",2,"normal",70,6,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Triceps Pushdown",,"",3,"normal",80,5,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Concentration Curl",,"",0,"normal",14,6,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Concentration Curl",,"",1,"normal",14,6,,,
"Afternoon workout 💪","26 Jun 2025, 17:43","26 Jun 2025, 18:19","","Concentration Curl",,"",2,"failure",14,6,,,
"Afternoon workout 💪","24 Jun 2025, 17:43","24 Jun 2025, 18:26","","Squat (Barbell)",,"",0,"normal",50,8,,,
"Afternoon workout 💪","24 Jun 2025, 17:43","24 Jun 2025, 18:26","","Squat (Barbell)",,"",1,"normal",70,4,,,
"Afternoon workout 💪","24 Jun 2025, 17:43","24 Jun 2025, 18:26","","Squat (Barbell)",,"",2,"normal",90,5,,,
"Afternoon workout 💪","24 Jun 2025, 17:43","24 Jun 2025, 18:26","","Squat (Barbell)",,"",3,"normal",90,5,,,
"Afternoon workout 💪","24 Jun 2025, 17:43","24 Jun 2025, 18:26","","Deadlift (Barbell)",,"",0,"normal",90,4,,,
"Afternoon workout 💪","24 Jun 2025, 17:43","24 Jun 2025, 18:26","","Deadlift (Barbell)",,"",1,"normal",130,2,,,
"Afternoon workout 💪","24 Jun 2025, 17:43","24 Jun 2025, 18:26","","Deadlift (Barbell)",,"",2,"normal",110,5,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",0,"warmup",30,12,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",1,"warmup",50,5,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",2,"normal",60,5,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",3,"normal",70,5,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",4,"normal",72,5,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",5,"normal",75,5,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Pull Up",,"",0,"failure",,8,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Pull Up",,"",1,"failure",,8,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Pull Up",,"",2,"dropset",,7,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Cross Body Hammer Curl",,"",0,"normal",20,8,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Cross Body Hammer Curl",,"",1,"normal",20,8,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Cross Body Hammer Curl",,"",2,"normal",17,10,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",25,8,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",30,5,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",30,10,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Lateral Raise (Dumbbell)",,"",0,"normal",11,10,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Lateral Raise (Dumbbell)",,"",1,"normal",12,8,,,
"Afternoon workout 💪","23 Jun 2025, 17:42","23 Jun 2025, 18:30","","Lateral Raise (Dumbbell)",,"",2,"normal",12,8,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Triceps Rope Pushdown",,"",0,"normal",35,15,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Triceps Rope Pushdown",,"",1,"normal",45,12,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Triceps Rope Pushdown",,"",2,"normal",50,12,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Concentration Curl",,"",0,"normal",12,7,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Concentration Curl",,"",1,"normal",14,6,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Concentration Curl",,"",2,"normal",14,6,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Cable Fly Crossovers",,"",0,"normal",20,12,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Cable Fly Crossovers",,"",1,"normal",30,12,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Cable Fly Crossovers",,"",2,"normal",30,10,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","SINGLE ARM PULLOVER",,"",0,"normal",20,10,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","SINGLE ARM PULLOVER",,"",1,"failure",25,10,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","SINGLE ARM PULLOVER",,"",2,"failure",25,8,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Shoulder Press (Machine Plates)",,"",0,"normal",30,8,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Shoulder Press (Machine Plates)",,"",1,"normal",41,10,,,
"Afternoon workout 💪","19 Jun 2025, 17:48","19 Jun 2025, 18:24","","Shoulder Press (Machine Plates)",,"",2,"normal",48,7,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",0,"warmup",20,8,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",1,"warmup",30,5,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",2,"normal",50,5,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",3,"normal",60,5,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",4,"normal",70,5,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",5,"normal",72,5,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Iso-Lateral Row (Machine)",,"",0,"warmup",60,5,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Iso-Lateral Row (Machine)",,"",1,"normal",75,6,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Iso-Lateral Row (Machine)",,"",2,"normal",75,6,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Iso-Lateral Row (Machine)",,"",3,"normal",75,6,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Single Arm Triceps Pushdown (Cable)",,"",0,"warmup",20,5,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",25,5,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",30,5,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Bicep Curl (Dumbbell)",,"",0,"normal",17,5,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Bicep Curl (Dumbbell)",,"",1,"normal",17,5,,,
"Afternoon workout 💪","18 Jun 2025, 17:42","18 Jun 2025, 18:30","","Bicep Curl (Dumbbell)",,"",2,"normal",16,7,,,
"Afternoon workout 💪","17 Jun 2025, 17:50","17 Jun 2025, 18:30","","Squat (Barbell)",,"",0,"warmup",30,6,,,
"Afternoon workout 💪","17 Jun 2025, 17:50","17 Jun 2025, 18:30","","Squat (Barbell)",,"",1,"normal",50,5,,,
"Afternoon workout 💪","17 Jun 2025, 17:50","17 Jun 2025, 18:30","","Squat (Barbell)",,"",2,"normal",70,5,,,
"Afternoon workout 💪","17 Jun 2025, 17:50","17 Jun 2025, 18:30","","Squat (Barbell)",,"",3,"normal",90,3,,,
"Afternoon workout 💪","17 Jun 2025, 17:50","17 Jun 2025, 18:30","","Squat (Barbell)",,"",4,"normal",90,3,,,
"Afternoon workout 💪","17 Jun 2025, 17:50","17 Jun 2025, 18:30","","Romanian Deadlift (Barbell)",,"",0,"normal",50,12,,,
"Afternoon workout 💪","17 Jun 2025, 17:50","17 Jun 2025, 18:30","","Romanian Deadlift (Barbell)",,"",1,"normal",70,5,,,
"Afternoon workout 💪","17 Jun 2025, 17:50","17 Jun 2025, 18:30","","Romanian Deadlift (Barbell)",,"",2,"normal",90,8,,,
"Afternoon workout 💪","17 Jun 2025, 17:50","17 Jun 2025, 18:30","","Romanian Deadlift (Barbell)",,"",3,"normal",90,5,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Pull Up (Weighted)",,"",0,"normal",,7,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Pull Up (Weighted)",,"",1,"normal",10,5,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Pull Up (Weighted)",,"",2,"normal",10,5,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Chest Press (Machine)",,"",0,"normal",71,5,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Chest Press (Machine)",,"",1,"normal",83,5,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Chest Press (Machine)",,"",2,"normal",95,10,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Chest Press (Machine)",,"",3,"normal",95,6,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Cross Body Hammer Curl",,"",0,"warmup",14,6,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Cross Body Hammer Curl",,"",1,"normal",20,6,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Cross Body Hammer Curl",,"",2,"normal",22,6,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Cross Body Hammer Curl",,"",3,"normal",22,6,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Triceps Extension (Dumbbell)",,"",0,"warmup",26,10,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Triceps Extension (Dumbbell)",,"",1,"normal",29,12,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Triceps Extension (Dumbbell)",,"",2,"normal",31,12,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Triceps Extension (Dumbbell)",,"",3,"normal",33,10,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Lateral Raise (Dumbbell)",,"",0,"normal",8,8,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Lateral Raise (Dumbbell)",,"",1,"normal",10,8,,,
"Afternoon workout 💪","16 Jun 2025, 17:42","16 Jun 2025, 18:30","","Lateral Raise (Dumbbell)",,"",2,"normal",11,8,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Chest Press (Machine)",,"",0,"normal",53,10,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Chest Press (Machine)",,"",1,"normal",71,10,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Chest Press (Machine)",,"",2,"normal",71,15,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Chest Press (Machine)",,"",3,"normal",65,18,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Iso-Lateral Row (Machine)",,"",0,"normal",55,10,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Iso-Lateral Row (Machine)",,"",1,"normal",55,14,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Iso-Lateral Row (Machine)",,"",2,"normal",50,12,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Hammer Curl (Dumbbell)",,"",0,"normal",17,10,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Hammer Curl (Dumbbell)",,"",1,"normal",19,8,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Hammer Curl (Dumbbell)",,"",2,"normal",19,8,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Triceps Rope Pushdown",,"",0,"normal",25,18,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Triceps Rope Pushdown",,"",1,"normal",35,15,,,
"Afternoon workout 💪","12 Jun 2025, 17:49","12 Jun 2025, 18:25","","Triceps Rope Pushdown",,"",2,"normal",35,15,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Chest Press (Machine)",,"",0,"normal",53,15,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Chest Press (Machine)",,"",1,"normal",77,12,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Chest Press (Machine)",,"",2,"normal",83,10,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Chest Press (Machine)",,"",3,"normal",77,16,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",40,12,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",50,13,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",60,10,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Straight Arm Lat Pulldown (Cable)",,"",3,"normal",50,15,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Triceps Pushdown",,"",0,"normal",45,15,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Triceps Pushdown",,"",1,"normal",55,8,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Triceps Pushdown",,"",2,"normal",40,20,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Concentration Curl",,"",0,"normal",8,10,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Concentration Curl",,"",1,"normal",10,10,,,
"Afternoon workout 💪","11 Jun 2025, 17:47","11 Jun 2025, 18:25","","Concentration Curl",,"",2,"normal",8,14,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",0,"warmup",30,15,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",1,"normal",50,8,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",2,"normal",60,10,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Incline Bench Press (Barbell)",,"",3,"normal",70,8,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Pull Up",,"",0,"failure",,10,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Pull Up",,"",1,"dropset",,9,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Pull Up",,"",2,"dropset",,10,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Bicep Curl (Dumbbell)",,"",0,"normal",11,10,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Bicep Curl (Dumbbell)",,"",1,"normal",17,7,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Bicep Curl (Dumbbell)",,"",2,"normal",14,22,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Triceps Extension (Dumbbell)",,"",0,"normal",24,18,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Triceps Extension (Dumbbell)",,"",1,"normal",28,18,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Triceps Extension (Dumbbell)",,"",2,"normal",28,13,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Front Raise (Dumbbell)",,"",0,"normal",8,10,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Front Raise (Dumbbell)",,"",1,"normal",11,10,,,
"Afternoon workout 💪","10 Jun 2025, 17:46","10 Jun 2025, 18:30","","Front Raise (Dumbbell)",,"",2,"normal",12,10,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Rope Straight Arm Pulldown",,"",0,"normal",30,12,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Rope Straight Arm Pulldown",,"",1,"normal",35,28,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Rope Straight Arm Pulldown",,"",2,"normal",40,15,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Rope Straight Arm Pulldown",,"",3,"normal",40,20,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Chest Press (Machine)",,"",0,"normal",47,25,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Chest Press (Machine)",,"",1,"normal",53,15,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Chest Press (Machine)",,"",2,"normal",53,30,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Triceps Pushdown",,"",0,"normal",30,20,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Concentration Curl",,"",0,"normal",8,10,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Concentration Curl",,"",1,"normal",8,12,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Concentration Curl",,"",2,"normal",8,12,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",15,15,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",20,12,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",20,10,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Lateral Raise (Cable)",,"",0,"normal",5,25,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Lateral Raise (Cable)",,"",1,"normal",10,15,,,
"Afternoon workout 💪","5 Jun 2025, 17:44","5 Jun 2025, 18:31","","Lateral Raise (Cable)",,"",2,"normal",10,15,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Incline Bench Press (Barbell)",,"",0,"warmup",30,15,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Incline Bench Press (Barbell)",,"",1,"normal",50,10,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Incline Bench Press (Barbell)",,"",2,"normal",60,12,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Incline Bench Press (Barbell)",,"",3,"normal",65,10,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Incline Bench Press (Barbell)",,"",4,"normal",60,15,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Pull Up",,"",0,"failure",,8,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Pull Up",,"",1,"dropset",,5,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Pull Up",,"",2,"dropset",,5,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",40,15,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",60,12,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",60,12,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Triceps Extension (Dumbbell)",,"",0,"normal",22,17,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Triceps Extension (Dumbbell)",,"",1,"normal",26,18,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Triceps Extension (Dumbbell)",,"",2,"normal",28,15,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Seated Incline Curl (Dumbbell)",,"",0,"normal",12,10,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Seated Incline Curl (Dumbbell)",,"",1,"normal",12,10,,,
"Afternoon workout 💪","4 Jun 2025, 17:44","4 Jun 2025, 18:42","","Seated Incline Curl (Dumbbell)",,"",2,"normal",12,10,,,
"Afternoon workout 💪","3 Jun 2025, 17:48","3 Jun 2025, 18:37","","Squat (Barbell)",,"",0,"warmup",30,12,,,
"Afternoon workout 💪","3 Jun 2025, 17:48","3 Jun 2025, 18:37","","Squat (Barbell)",,"",1,"normal",50,6,,,
"Afternoon workout 💪","3 Jun 2025, 17:48","3 Jun 2025, 18:37","","Squat (Barbell)",,"",2,"normal",70,6,,,
"Afternoon workout 💪","3 Jun 2025, 17:48","3 Jun 2025, 18:37","","Squat (Barbell)",,"",3,"normal",90,2,,,
"Afternoon workout 💪","3 Jun 2025, 17:48","3 Jun 2025, 18:37","","Squat (Barbell)",,"",4,"normal",90,3,,,
"Afternoon workout 💪","3 Jun 2025, 17:48","3 Jun 2025, 18:37","","Squat (Barbell)",,"",5,"normal",70,8,,,
